variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,embedding
food:108280:weird,food:108280:weird,奇怪的渡来禽肉,食物,渡来禽肉,3,,,X/sZvdpRy7y1stm918IuvqxprLxpR9i9U4uivfpoBrykGpo9Bh4uPQt/uj3EZj68YfWXPIzvVjwp14y9K/s1Pb8K2LtiUrK8nmuEvFvdOj0vTqM8CEarPbxTYbzvtsI7sJPyO3+FBLqJKqo7A8CovWsxZT1FcYU9fnDUvNGLub2MF7u8BmKIPT9Kgz3yXiS9QIYxPpD1jr28Xq08gw8KPZHZWDweTbe9TIztvEXzprxKjAm8OBUmPRPdLL5S3G89u1DavTWYmz3ZdkE9cFsHPG0ekz3eX6q8EnuMux234Lzsn+u9bUoDPnZN67xYRFi8847TPAcFeL1xE7a8QGaZvYLkCbyWCUk+Im1gPII6h71DbvI88Zg/PHHXiLtLRUq9RjhyPQ5yej1rB4E9c3KiPWY6YTf+le891fWqOlBmCz1R/gO9ZTSrvNCGSL0VPJ89RgGAvemHBL3iK/Q8LJWiPTfRgz3EhBq9vehOvVkBPr2aeY+9GzXXuuC/yb1yZHo9UfJyPbGyPD2QWUo9tyftO0dIrrwTZ868xk84vJBp9D3J9nk9w0wdvCPlHj1fOV+8ll+NvUiuJ7oWVUS94pDHPT3WXD18OL29Y2orvkpzpDz82BA+6MagvLXCCj416Sk8Xab5vNzVhzwOClE9JtP0PMgaljtPQw49N1qWPcifET2Z2YW8m+VQvXyULD3pQWo95nswvWtPqrw4gog8H+QnvCLwk70urAU9cnobvZXYDjxP7YA9whSRvWa3UL3u45k8X9zMPQub/72E4R08P7ylvWPZ87xE6449tyawO9tjuD1JKq08Dcm2vOx/lj1RXDW+GncHvW9dbj0+Ywk9r2qWPRnWOz0VoEu+KggvO6ZH0jxGjJa9xNUGvW8VFj1D8Hg8eB/vvFbSdT1y6rE9oTYCvJfMibxpAYE9gQevPETTkTzZS8a7PgCkPORCNTxfdqm9t1buPIAkp71QfJM7C3avvKHRHr33lXk9HoY8vaPmzTx6DsI9l7UQvRkCGT2ubQA91DucvaQrjj2HjYi9soVtu2RaUb2arPy9F9OWOooyD7zzYce8bTbjPD35Jr0ZiRM+nDw9PW77oDsuTTI8vvTmvWw0CD2jWjE9tiWwvMDJd7w8Hyg8Ug7MvSNm4TyIl1q7pgJ6vK1FkD1wT749LK4IPTEZsz1QgW+83d3nPbSaBD2HS6w96SGvuxTg1TyNncO9xQMBPEkNLzwq/9c8HEUtPd5fyz2aFm+8vCSPPTKztr3rUZU8HLOIPFsOOD2hlgk9/P2nvIeObz1Px6I8qH7ZvcFu7b3aoiI8qDKWvVqxIDxXAqs9PAj7PU3KnjuedY28rsSyPCU8Gr00EEQ9InuIPA==
food:108283:delicious,food:108283:delicious,美味的绯樱饼,食物,绯樱饼,3,,,fJCCPU25rD1NZAm98KsovpQiV73WAR48wXfOvYhQcjc0cg681gSBPZi+ML1mMgW+xUT5PXv42DstZdC96ywdvEcZKT3+o+69seIpPbBkGj0+iNq8CP8TvdnuXb3cGaK9S4kBPdpVsDyH1rG9Kv/jvQL1N76bhTG91mMcPI/Rab2CTCA9yXU6PTjTc72H1Nu8cItfPbxUbj2LTta9mtiAPUswIbxThnM90KKBPZ4LDj53pG09gej6vI9T6TstKcg8B9zOvJskiT2b82099/NZvbrq8Dze9Rk+kyetvKSBibxwg/i92zpWPbVMK70P4nI9CfoUPQd+Ij6ZZuY80FjUvMnmNL1CNsS9p+I5vR9kBjr5i7C8TNt6vefOAL2KsGc8WTkLvNlFRD3lkOi9/wwcvbUnFD1wWp09vLelPYKIazxDkoq9Oz3BveXwqzxEns09yKWuvNPTrz1bu+i8I2hrO3/xADsf0BO90/czvTwOE731tCG9En06PfQkIT2P/Fi94aofvGRjJr0d9xc9zR+vu8mWvjzEYse921knvSKznT27u4q9kzKevAsZsT05a509FtGgPX1PBL3TSEE8VzuYPXpPmbxCOrw7neh/PW2PvrwABZ+4D3QaPYGkBL4LcH+94sDqvblABT3XwZ49tbabvcxKyDx0EPo7oS1dPV29Br08ldS72F9/vUMGibzxccG81bW5vOh7Lju1k3o92Ud/vf+mWr1YH4K8w+j4PCY4bD3MKMg8tURFPaTuJD0IH7A9iQCjPJbm/rzf4bs7NiAyveoMgz1EYY09GoIwPSTfir2icgm9mlaAvbfs47upJWC9qSu1PDt5Ij0mZsO86GEgPZQmTz3r94o9xG5BPWHltT2OTaM9g40OPDG/nL2nNei8RgU5u4HHZbvluls8SQ5kvQEVNr3/y7u91IZMvbP6X72OySa98KBHPIX1G7xuUYi9HSKIPQZ+sD0FLHy9gwOIvRMeDTwYlJY9Puw2upFjtT1cjAk+YJFLvUD3jL3A/Hc9yxZiPJIXtTvLzS08lnaxvCQYNrvwj/y94biYPcN1rb0ASkg+SRGKvK38ozzFVuy7RzxzvGeAwLzAS8O982aevchcGz33YqU8+jKuvTkZCz7HA8Y96d1yvfA1rT2fXw+7LYSmvbI0jLxAkJG8caz/PDJtJD1tPBQ873wqvTUCcryYMgQ+FD3ruxRDwzw3lea9SYKrPAFlVL08SeQ8nNZLO6GmZL270wk9IyqfvS7xjTxTywi9PMAaPYTUmTrV7h6+s9gRvcOFLbtwjl+9/B4VvuucdL0EJUA7fYLavK6YEr6EKqU8r75cvGeV5jyF3Nc8+CugvPodzr3hIPU8ghvVvA==
food:108283:normal,food:108283:normal,绯樱饼,食物,绯樱饼,3,,,yBaLPQ3y2T2HTNm9u28zviq1Sb2H6Ay7lBFpvWNjH70zsxQ6TesmPVanWj34/+u9CAYnPpm9YT31mZG9+MM2PeqN87xD1qS9E411PfAB8bwXy4w89biwPCtRfr1e+Gq9d+QTPlJMrjwQCuG8I554vcyptL1V46U8u7HLPRnmmz2zvIu9dWqSOzu94Lw1sFO9FpJ+PepFGj026Oq98w8FPlp6ij1/p548dhvSPeKxKj692Vi9TULhPGCahb0Fip08BlaBPeIFnT0O4gA8ayb2vO6EnDxmAOQ90vY7vT+Cdb0znB6+07RePCZYSbu9ahA9tlSPPL0R6zyTyT09DrzovHM5hLwTU/68rNbavNiGrzkdrHy9h5/rvIC1wb0CSmS9GlvIPTyvxT3R/Iq9HZYvPI8lE71fcrY9VRIMvULkRD1fO5K8g6EEvoRL9Dy6tqg8sWVAva1uez1r9AA8MB4CPrJPOzzTzrW8/FKevU8aBrpp3Bu9WVy+vcQrtT1Kj0k9/55qvLg4kz304xw9mo55PWs1bL07zMi8pIuTve2KFD6qvpW8fcdhvYdvQD2S5N88lQEkvR6otr3kW2e9eg6cO1K3gDziV5O9m6RrvLP3Cz1a2EI+XuTePLpScL0M8E48VM7ovKZ2IT3d9409pQ67PCVm4T1Q5GE9PmkIPhndKj3nOO+6DdoBvjl+xDugMow7Rx/NvZbmrTyShWi9bLuwvX+LiL17mhi92vJ+O0M5gj1QVmK9ghvPuhVRJ73dynC82KgtPVbhWzyCJoy8egK9vPiBhD10n7A9p13ZvDVJlTxq93m9LIbAvJRQpjqG0gu+Za3BvPJJiL217a68RUajPSUnVz2Ah4q9k/mDPVfyjz244xY86gEEPTeQnjyWcK08ZWqPPNcwl70MWmg7Iyt/vHnnHr0F5Ay+VmG3vFqEFDwKres8hxGhPJUHYrzBo4m81LT5PfzOzzvgOoa8pOicPGtHX7z65Lo8OJvRvMGomz2ilgc97GrlvaSS1LyZt7S7zv2DO8plWj09FQE8FK95vd9oNT1uOXW9+luSPTsrTD0vFwA+rD7juwmjKr3EQYQ83MsDPcm55rxIoXW9kdYbvVR3Ob3lvWY85thrvfhJuLzdhtU9zR/zvCULxDyJDB69Yk6lPNq4sTzLH7+8/wWCPf6Bgz0N4Ak99FbuuVwrI7y8ls480wFfvUcUNbzNC5y9H4JPvH7diL2VyRw9niD9vGLf/zxoB8s9P+lzvHZPBz2jgWK855D7vHQ5OT1bHQ++c0UhOxUv5jyTt0O9RshAvl6cyr0KjEC9Vj8UvTNFq715uKM9rv+gPNmdE73RtEM8ZWnEPGX5cb0z9py8xSAKvQ==
food:108283:weird,food:108283:weird,奇怪的绯樱饼,食物,绯樱饼,3,,,9aqUPQYb0D2kZ+u9ISo3vlexLb1kOjo6kgdgvcQEAb1nC1G8xg0xPZjJQT0n3gK+7esqPpSEMD0Tz4a9tf03PXZa7bwy9rS9dGSRPbbGhbxaJew7AC8FPRzGer2Nfk+95UMcPtYQsDztZUC9sDqnvTc9xL2LAH88EDKgPZkYpT0kNWm9hNUBPM2vG7y8fF29dINzPVsZJT0p49q9J1oDPq6rcz1WZAA99frRPZlqNT4jn469knE8PCREWb1JM4U9buqEPQkNaT3jesc8MkOGvJZs1jzAmQY+OLY6vTbCi722kR6+uslgPIxRaLsLJDM9yYiIPMGp2zxjVFA92kFGvbCJmLxGPda7Pdj9vMCN8Dz+DFu9VMs/vZR60L1aroW9ZAvPPWbX2z2u1oy9X1ivPPgOsbwg3Y490CPyvJ/nNj0XPIK7cEQIvmTyzjzq6kw8aYlKvaKUez3DSgI8fk/aPeFQijwab6y8pXmOvejygbsygUi9qzPTvaLfvz14JWE95DWOvJz7bj1AxhQ9Zal7PcN6j73fDwS9N3OKvR7VID5q4jQ6yBmWvb1Ooj1hbgA9aIj4vHDYpr26Rly9xTVfPIibfjyJLkG9IHfYvNFpjTsGWjA+2Z3IPIllWb3oJlQ8rEq4vIqDRD1uXZQ9XzXyPNX+xD3t8lQ9smf9PWMdHz0wl+q7yaP1vQ/EgzvJ09A8thbCvWcyyjwhDyC9HzfIveAdbb1y/yy9aemKugzsQD2t2DS9X8+/O2eot7xuKgy9bd0iPZLS9bqwx/G7wsu+ut2hhj2ePa49BePCvFukgjwVPJy9VzvWvLPYnjyp5h2+8v/5vOh5hL2zVzq9weWePVJSKz19iHG9xPkZPeP9eT1OdQA8Bi7aPBmnwzxMqLY8X5t/PGMql71MDV26MJCEu6sVH70DaBi+SzOrvIvBJzy+gQ49P7wWPN9r4Lz0QiK96dHtPRMhkDzrcAy8xwwSvLSqkrzwvpA83QE5OUsfpj2FJuY8QUWavUn4Jr3kSIu80nWgOzLxdD11IYg8v6SKvdhCSD2Zvba9zqNCPUKpNj3tGwY+RgzDu7NBEb1ZjYw7lG4VPdZqd7wnho+9aCdgvZqbPb0jpac7sUhAvU8dirp3p6c9cPIava0CED2pH/a8Vta9O2eXyzsZxEu91dkmPaTUgD2KHAc8Wu4tPE8rAbzMRVc8GfA1vVE9prxj/aO9BirTvEHbtb1VETY9dx8HvfDJlDwmLcU9kWBavCnNsDxUBvO8ZrqbvG8zCT0FWve9QvFqvJLq8jw8fT69jbQ/vr+Lvb3HSIa92WgXvQMDur1IwIo9sUyHPAqGuLyFGnA8cZN0PB5Vhr1D6YK7no9lvA==
food:108286:delicious,food:108286:delicious,美味的绀田煮,食物,绀田煮,3,,,hlhePX0e+Tt5Qrk8GT01vbQRqLzdIBY+DlKSvQzSCbxKN8G89vyEPDlDT73rCj69DVCQPXEdF749lhg8dFMKvMv/aD2mRwg8ZPx+Pb8PZ7zvzDy9kfqUvTkkIDzPT1O9kb3JveJBxDyp1dY7gf9tvZGG+b3I0wM8TO5fvRii271Aytq8+faHvBbwpbwnUl49AKrgvBJEkT3+hRc9kr6SPXugwrsN2Xa9HclMvJ50nTw5wtU9lcdRu3bryTvzJQq9btFcvdBRWD0Uzno8zASzPOpZMz2JLfU89qX4OsBIF73Trgy8tk05PFopkL0ez7k7YFbsO7Tu0z2wwHK8mjIEPKnpEL7IDKS99dlaPThpCb4UHp09gwGfvb1fJrlkvpU932YqvjSgJb1tlHe9hQJJvTnULT12pig9ZNKFPXJ+/Dxusx++lKnpPBm1sTz7koU9KjeIPBrG/jwnRhW8OPvavV3JYT2lYsu8jLmQvP7b5D1sdzu88crYPXig+TvhwYW9NNJMPBSd1Dz2xjU9nu1ZvbyL5jyHiQ88xMtiveqgJj03o3G98w16Pca8GD1RSM490wcCPog6BL35Y1o9mgUivYfQObzKFLS9erx/PWMmKj2fE6+9rrEWPGr5x71j41K9827uvbyDxzp9Rfm7lEGpvT2yyL3/BLO9+z1sPPpTHbwyDVi8xSsIPXJkMjujmgq+sSpjOwseY72HZyU+Z2aoPMy+ubx27RC9k8DIPCGtRDzFquk9HmFwPPA+gz3Jbyc9yw81PYeErb3qHC+9C0D+u6bUfz2GRxI+nIIvPV8F3by0/GY9uxI9vYJTlLyKgdo6zYJ6PXuiibywzZk8LdLKuywNpj08Ol28Y4wHvNNCd7zBqgI9rWAXPRUMrb12J7C9AlEWvTqj/D37nyw9j/8CvV1YVj2p8dw93YFQu893eb0g9cK9KRxGvPJrKjsXwge9OhNBvZh5t72LwWO9iAk3vXPtrjy9V/E8HWFbvccXCT2XnwQ+ENyUPQX2P72x1sY9IgvUPJBGPj3OxwU8UJ4UvZnYD724+Co9bWKQPdUnB74q7LA942L9u1ZP1b1irKw8+SxaO7a4Y71S/3O9XTqLu/3psT0EBII9nAf4vS/A2D13Sau8wtVPPY3gvj0QA3g9ib5Yu2S1pr1s1ZU7289DPU5zCrwBkIw9fTXIvYyM5Dyj7/M9h3tavLY95T0r+Ta9gL/7t1+1qzt8wow9gefePTsye709FXq9/NgovShmiD1Cpyc826OuvWU+5Dw3gli9I+8gvKcCCjxGT5o8kk//vWut9LoSAO49freDvTBIgL0w2s+9V6kxPdOqmD10dGu9VkrGPIggFr1tqrs8lGXiPA==
food:108286:normal,food:108286:normal,绀田煮,食物,绀田煮,3,,,/AgOPcqzqj2zqXW9MBV/vSmcw7wLycE99wjavHbHT73FmaS7meXJOMQTSj08y0C9ALz6PQup4L0zwwI8a8nLux2yXjvIG4o9As4lPvNNPr3dOMi6Quu0vBkbrLrzkZe9/A7MPO69ETwKzX89qLF+vb715TwIPuU9EiT/PE3pNjzJg9W9AJx2vS4pX70iGXs9z7A2vOB01j0E54888aUAPgLHhj2YZ4q9JSNoPbkjnj0tbJm7tIMdPWwyir3ZvJS94EIcPR1ekD2HGIa8PbpXPYZyKD3t+oq8eeJJvLXwib2eOb+9OjTWvIBa1b0K66Y8hleePNfRAbw3nhq7jgWsvVqRyb2Qqwi+T9YqPPwmGL5CEVs8ZDwqvfKKcr3FcqK8ImWgvRMD/TxonA29+rEBvAqr6LxoS7c9jiaTvPy2vT3paPy9VUNUPGy6MT0OvvI77uwIvRTpxDybb6Q8fg8RPQERAz20WF+76nuHvbUjyD3tUeO8cSbqvC0YlT2xuAI9e0ZEPMOj8D34vY47jyhuvEXTo73dpQo96B39vfpYmz2EJ5u9M0W/PFaUJ72My4g9UhFsPEUTCr5hblS8LPe5vVWOGz3vWxy+E1V6PUyMwz3jMhQ+LKoaPb2DKb1K0W+8vb87veqnnrxb6DY8ZdO9PHwAAb3IfSC8YMJ7PBzQgz2U8f08zrmQvR67jjzYIfy9B6C4vbdgKL3vOmQ8U4Dxu4feTr2gmpq9uDGQPA7soDxW9FM9G20FvfRJkTxHth69srJcPShWo71gIeO8XDsivSS0bz3AifU99zBjPA7dZzySbBA979dFvdNrHDxcLl+9M1lQPCjcSL3zNhI9VO3lOw5Skj3PuBa+gQ4UPbXlybx3bG68HFeVPSy30Dha7WK5JxQhPNRZlz1FnTk8+5q2vLTciz1bw9w8ffF4vIWD3zvxHuK8H40TPOxIprxU7AW9ShM1PWo7+r3KDzy8D3f5uiToq72POhQ99XXavf4WTT0FaoI9Ow2qvFURN70PpZQ9PcUsPQZqqT2N7zM8Mfxgvb2InrwQCQE+A8iiPQpx8LwB0E49VProuzhqPb7R26c9fzLOPNGQoDu02u+8q4LmPANz/zx8yGk8/QUNvmE4br3a+zY8aIj1PRreNz1Q0ms8e3lYPaORU7xNazc7CuuCPflFRDujtBU+Hf1ivey9LT2NiQK9IPptvTN1yz0a1pi83bcRvRJBEbzXc609k+bVPEcGSbxEM4I75GIDPGk60j3kWQw9oyQTvpgThz3viky9Yc3jPD51ZD3hUZQ8/lE8vgPpUL03b789A5+DvdRzX71rB3+9/88GPSXisTxiEVm96kSbPUak37wTQCm99owxPQ==
food:108286:weird,food:108286:weird,奇怪的绀田煮,食物,绀田煮,3,,,L1m4PGSIqj2Gkoi9Joy/vTOWurye1YQ9Sl/hu+VPgb2ZK8G8YXS5PJ19XDwCQK+9QvC5PR7e9b25K2C6uThcvE1Smjyb6Dw9NU0ePupNa7ycZHu94scOPQ696DynA5G9qZxqPHPz/Tuq50y7d93NvWRRijxy/LA99RmOPHyAAr1g/l290+c1vdcgdrzHPTg9FkCGPJ2Hij3PNho9SL7sPbJuiz0ipq69Nt9dPSUYvj0p9IC9dk6mvKUV070MbIc8MDRaPenGFT0Ltne7kGiFPc7lgz0N6Yo8Hw+OvOYamb3Gqg++BI7kO22b1r380sw95SlNOjdHMb3mCka6tX7vva07C76nmLi9hLBuPGSjq70qYbk8eM1/vfMLpb13HZ69ZXZhvXY1ED2oIi+9nEGeO72db7tWTt47djUTPD6m0j2kXfG9oY+gt/H+Uj3pI1Q8yPkPvc8F/DwnIZw8HKIHPEXjYj0x04y749rAvRCCmz2wWY69x1wRva1S5Tz9f+U8PeoOPQknHz6LjOO7BKcJPXgw4L0FYGq8WeILvhavAT6nwQ29DWQpvGM0STxXRV09qgOPPADt871PewC9jRxAvFUCBD0tU9G9cx+wPXLwZD3TQ8s9n5fsPIzoib1TM9S86/UYvQvp4rx7OOw8aFGGPeslaLxr4qW8/B5bvMT1eDwKAGM9AxuNvF4asjxDS1K9bM3KvSHlqbzfTyQ9bjV1veGWP7wfpwe+4SV7PBo/Hj20zow9lyhJvJ1LszxespS9ryidPImD2r2stBS93dyJvBAqqz0mesI9Ab8xPWbr+zu+3FK8ELevvbLwkD2uOpe9Yw+cudUVEb0MJz+8TWeIO3phWj3V1Ay+utsuPXYeR702fOa8r+ttPUO3PDyVedg8mZH8OrI3xz2pOi28PHcNPY3LfT0/C7O8aFoyvTDh/rtRj308bJjzO82vSb3IOrq9EmpVPcKMW72UsUK8GuRKvWrYbL0LRZQ85mOrvTscHz3d5s89zMiPPQKwi71guJM9oaqHPaLXuj1vKZg80I2vvFHdIbyC6z49kvrDPM/4Sb0gX5A9aQvCvDHzO75wqrU9DvjYPBWDsT3sYjC9WVGXvAtDyjzG5dU7K20Xvv/dhjy0Bpi8iynGPQrAfT3ylio9tIwhvWDRxLw3BQi9gocIPcpyTbzWhLs9oPz5vEkpwTw9wom90JvBvGmWuj1/yoe9qKuAvTpLgL2IYpI9yQ7mOyFKjLspjFA8NUEhPNl+Lj2w6fI8NDgTvrOIJj02Lv682Ymguz+95zt9Lb888CxLvtf2hLx95P88h1QCvnrJ1L12gWG9LJpVPaxqlzzp10G9AUbYPb8x9LwMhiI96QqqPQ==
food:108289:delicious,food:108289:delicious,美味的市井杂煮,食物,市井杂煮,3,,,FWUJvS7dXrt5O5c9gKYvvZM2Qj02e6w8rpcqvU4OI70BV9G9gT/LvCA9jby+viC9wgIYvTQEn72hVo+84EFdPQZy4zw5kAA8ieqSvKuX6DzKkEy9SQapPU7ZS7w6BwA9OSmbvdZgcL2z7R4973/TvQsG4zz3ICC97V3avDK4Dr1oSQA++CQbOVNViz2OZYM9E+hDPeZ2Fb37W007WE30PTRQnDws65e9JDeVvEVbSL1BeJ+8KBqovbsD7jykz5E9q9MTvrLwsD3upT49Hy44vDr0vj3KJc28kqKIPT0+2r2NQAI8Yi5DvZquQr0O2Z+9Wk26PBKShz2nOv681+7CveikwbsIs509r1kePjsh4zvuIRE9K+I5vc9Q0r2VEVc9PzJYvXVxU72Y1zY7OkE/PHyXBj63wzI+PghbvfyvuzzKGJi6sJKIu711Fj117Ew9qkd/vCE4Vr0Nwn69Qiz6vbF6Tz26onI9CKxNPCSsp7yxY3I9G2TLPRYbcLzqxaS89kGbvQiLBb7gVXw9EbSQvSPCiTzsyZy8ubrVPJcbSj1loQQ+Pjjqu0IivLyPUJc9Po4NPjQFvzu8tcu74RcPPZQNUD15dZg9mfzDvbJ0pL2KfB69rjjlvbNHPj1YuEo9w4jFuwP7Pr3r60i8tnAJvSJau72xSpW8fm18O/CqrrxKK1S8bVnwO2CsXj1gJ/49kOvTPPNOAL2WcOI9BSAAvflRhL3SpUM84kfRvL6d5bwAo7285hg3PC7sZzvwoQs99DUXvI8xr73XE3w9Cj/IvRCh7jsvuw0+DP6PvHRxkz0CXEY9CRcyvL/AOz3CXgO+Eb+5uz5AiT030Q48G3GfvCUeLDwWsBq+bu+LvGkUJD0JnPQ8B/6tvK4tED1MxhS9XlY9PaGXQT3q7FY9i/BHvEflmL0EiMY9j4TZvWJqoz0br5W9Qq/sPOGOoDy93p29g9heu2ivrjvzQEo8OBqOvf3avrywbKo9Za7Yu2r0RT33IsO9LPeOPKQ9Yb0NYPE9fsY2PMkAez2Pfw+8Be4ova2u+jxjr5G9uUgdvcg/4LwHD7E86pPuvMvTIz32w3c9CNylPXoDlr3kJhW8z1/dvJjKHD4XxCG8kRSCvJNrnz0xJqy9mvSFvSCLBj1f0YO8m9l3vdX2oL0O9Rk7IkapvG1guj2Qy2U6F0zLPLnP0jz9kwQ+DkENvPMdYT0lALq9wybQPcwoWj3h+3e9cDQkuzMFjbw6WBi+03UwPZ2hlz0ubz+8wSSWPRX057zbf9q8ZqUmu5Jsf7sKaVg8UwcsPM4yPb4FfJs9VY4PPmG0Nr3jUu086IYePZtAqj0fXdi8Sd0lPIjqzb0vHCE9rf4xvA==
food:108289:normal,food:108289:normal,市井杂煮,食物,市井杂煮,3,,,AXHuvFpf5TwxBBw9Kxh+vc5gGT3Zv6C7P+UpvRkbob0jT3q9JhEGvfpw+TybwFC96wAHvPTGg70GULi7wUSxPdvpi7mkH7c8PW0NvBse2ruq4rW7hNerPSMuobzUvTQ9p6C1vCzVNb3pL5k92K61veDQvD1Xa0a8mEoPPRVmYj1+r649m6oAvTe4ZT2fj1w9ZOeKPbnqI73mKsm7GAw9PtI+LD0ZNba9Vw7aO0NCVb2W+K+9jcJGve+RCDxOFJE9+anzvaarpT3es+08kx2jO2djpT1T/0q9YTFOPe6u8b37lBK89LKCvW+1LL0mDfa9WkkDPXFV5bsBRXS8RCC0vZT+ojwCCMo9UkgsPosBnbxAT1I8oxAAvTMd6b2Lmik9zNPjO7HFFb1nHZ87YknaPOkBtD0F108+wrGZvSvdjT3f66Y8Jwzou5rjKT2MDJ48AxY3vafcjb3bXy+9A7MkvZC6VD0W16Q9n9kvvAzUE71O1Vo9kY9BPPzaEz2Grxs9iIDGvRNlv71/Glo91TxPvcJQgbxKtIm7G6YLPOduhD2pUBU++D8bvYCpbr18xvM8g5lIParR4bx0AJS9Ix6vPINXlD3NvUg8BOT9vTR6bL2E3JQ9bWnuvbb1mT2euVQ9PJQVPAlTHL0o3Nu7ib+5PL7/Gr3X5FA7JB4lPS5jB7xjj427VwOCvRVNbz2/ngw+sxXGvBcX3LxDH+Q89RvlvKRx771DhrU8WcFRvVkGkLzyN069X9bUvKhkYr33ZyA8zu+SOn5+172wmEU99QD3vTUm0bsr/eA9POtEvVPg8j3u0ks9JzmQPEqHaj07ryG+xer6vFto0Dxi9uo8dA0ePPVMBz0MjEK+gyG4vPAkVz3DlGy8dcGBvMDk3z1cbAK8KOhNPd1wwzsjEoY9kwbLvAOtq73Zw8A9F1mAvT4L7D0P4ji98M0mPVnukTzjezm92WmmPGmyHL2qe+Y8SeNivVpYTL3o/iY9qGcSvb7dGD2xMBS+1aixvDz1jb2JNZs9cSBbOc3poT0pOqy8bvaMvZLAgz2JnRm9cEP0vP+vfDzxxoM8JeogvYRJjzpL/lE9KJusPUxGer0Tv4o8UZ2yu0+C/z3zf9K8ofUHvG8xCb2c0Ym9wJJiva1SjDsYShi9RrwlvGs6drxqV4U8q5QQvNtU0z1wAxY9bNRpPXQWKT15HXs9bJF8vA4XLT2Yv5K9EsCbPe3egD1K1ma9ogGMu4uf7Tw/KNm9jgWiPY+9sz35PaY7GbsOPZqnprtri7+8EsFWPNQcqjwiLZI8NC1OvIB9Tb5OnUo9KnkDPrt7irySdZ49S/cmPPCBDz0tlhG9zpN6PdAl1r2kKQ06dVgCvQ==
food:108289:weird,food:108289:weird,奇怪的市井杂煮,食物,市井杂煮,3,,,yQiTvZt3kDzaWCc8SpBZvXpPoTxvhDu9MaNWORpwxb3Knje9dKTsO9vcbLwss3u9QDxYvZ/0e72KwPO8tFmdPTLUYjytNM+6k7wovdLLH7xm6qi8YG35PWktqLv5zi09AekqvdqYG70kWc48rTf8vfmhkD2etUq9U8/7PHBQnDwOZgE+UM9BvLKNqz1+YL48Hd+sPZnCt70SCys8oUs8PmlIiz2+Xs+9mQWovJs3Q72yROS9UDG1vcjNSb2YbHA9j1HavfhPLj3OOYc8pVydO2kHAT4HnFW95McePZiqB74zWWq9BbNevDKHZ7xFAYS9KDcWPKgjcr0sZLo7RseNvSxw7bwa7wk+FqU5PkwGujwN2Z88pSNuvHA9sb1NLdY8GouaPKBdSbzLdoY6lGBuPTM+9z1L3/I9BdVXvZThiz04fcC7F7SvvM2XgT2waqs8wAUXvTTQFr1sqre8a0AwvY1Enj3qXbM95HIQvQRxGr1U8Gm7igThPJXNQL0zJ5q8IAZjvaW0Bb2eNmw95I2ZOx5y+rwm/Um9X6ynvIrCwz2xVzw+jK7wvFNrJ700jxc845sUPYaXBbywxqu94JyiPVn0iT02WJQ7htiMvaryn70bQA89AdPivRpKAz1/DP48SiCFvP/hfr0BfdM8iUCGPTMdPbwRA7+8fUcYPY48Zr2exas8e2A/OzoGiT1KJzw+R+FEvZ9G7zt7qHU9j8ZFvfJ8sL3Ve8i8N7GSvRzpbjsH2xm9vD44vHZ/ir37LUu8iQ2vvMhK5b0OYJs80IPpvaxa4Dxiac09Yg4+vSxS0j0gmAc9+8mYvGHv3j3JyhS+dRUnvSwGHz3hvtQ8hi22O/0mqTwYrTW+xx3yPCDtCD2V3Aa9mfsHuwig3z1HU1087ERnO9E4rjxK0z89CT1TvMFLs72mjcg9stZwvTd43z1namQ8gl46PdvNHD3Wb4y94HxKPPNYyjxKyds8XiSHves4zjzotfM8hHqIvVHA2btMUtO9q0IivPoxJL3zuZY9GvAJPVoAMz2WDGW8bFuTvKx/bj0ctru9MKWCveLaujo6sSs9muY7vY+KV7z6pZo9Jq/RPd2kLLzBCBA7jLLovLbZ7z3Uq4I7SOpfvMUIODz9Ypa91+PKvTQbozy1uCK9jfaDvd2msjzdh3U8+0naOwOhnz0+W2g8LdeoPSP/6TxhGao8mj/rOOEt1TwH6Qi+3PkcPQwyVD25upC91crKu6p6rT1+e8K9j3qyPX3yJz38SGW8+qkZPWB98LykC5C8FMaiPEHB3rxdke88/uLtvEVH+L1PdgA8g09YPepgjrxqE8Y984CrPDpJMD3+UCq96DnwPW8PsL1bgHg9z8gTvQ==
